@relation newdata-weka.filters.unsupervised.attribute.NumericToNominal-R49

@attribute default numeric
@attribute housing numeric
@attribute loan numeric
@attribute deposit numeric
@attribute customerID numeric
@attribute job_admin numeric
@attribute job_blue-collar numeric
@attribute job_entrepreneur numeric
@attribute job_housemaid numeric
@attribute job_management numeric
@attribute job_retired numeric
@attribute job_self-employed numeric
@attribute job_services numeric
@attribute job_student numeric
@attribute job_technician numeric
@attribute job_unemployed numeric
@attribute marital_divorced numeric
@attribute marital_married numeric
@attribute marital_single numeric
@attribute education_primary numeric
@attribute education_secondary numeric
@attribute education_tertiary numeric
@attribute education_unknown numeric
@attribute contact_cellular numeric
@attribute contact_telephone numeric
@attribute contact_unknown numeric
@attribute month_apr numeric
@attribute month_aug numeric
@attribute month_dec numeric
@attribute month_feb numeric
@attribute month_jan numeric
@attribute month_jul numeric
@attribute month_jun numeric
@attribute month_mar numeric
@attribute month_may numeric
@attribute month_nov numeric
@attribute month_oct numeric
@attribute month_sep numeric
@attribute poutcome_failure numeric
@attribute poutcome_other numeric
@attribute poutcome_success numeric
@attribute poutcome_unknown numeric
@attribute age numeric
@attribute balance numeric
@attribute day numeric
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous {-0.362947,0.072558,0.508063,0.943569,1.379074,1.814579,2.250084,2.68559,3.121095,3.5566,3.992105,4.427611,4.863116,5.298621,5.734126,6.169632,6.605137,7.040642,7.476148,7.911653,8.347158,8.782663,9.218169,9.653674,10.96019,11.395695,11.8312,12.266705,12.702211,15.750748,17.057263,17.492769,23.589842,24.896358}

@data
0,0,0,1,819,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.991501,-0.468594,0.515833,1.579282,-0.186286,-0.481437,-0.362947
0,1,0,1,820,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.100502,-0.464873,0.515833,0.272672,-0.186286,-0.481437,-0.362947
0,0,0,1,821,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.235499,-0.102318,0.515833,0.517301,0.916713,-0.481437,-0.362947
0,0,0,1,822,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067499,-0.467354,0.515833,1.446894,0.549046,-0.481437,-0.362947
0,0,0,1,823,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.688503,-0.339265,0.515833,0.620909,1.284379,-0.481437,-0.362947
0,0,0,1,824,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.991501,-0.166827,0.515833,2.980867,0.916713,-0.481437,-0.362947
0,0,0,1,825,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.579503,0.027321,0.515833,1.579282,1.284379,-0.481437,-0.362947
0,0,0,1,826,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.688503,-0.422693,0.515833,0.733151,-0.186286,-0.481437,-0.362947
0,0,0,1,827,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.352503,-0.396642,0.515833,0.727395,1.284379,-0.481437,-0.362947
0,1,0,1,828,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.319499,-0.400053,0.515833,0.951879,-0.186286,-0.481437,-0.362947
0,0,0,1,829,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.604503,-0.266692,0.634669,3.254277,-0.186286,-0.481437,-0.362947
0,0,0,1,830,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.243502,-0.450606,0.634669,0.782077,0.549046,-0.481437,-0.362947
0,0,0,1,831,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.327502,-0.443473,0.634669,1.556258,0.549046,-0.481437,-0.362947
0,0,0,1,832,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.772504,-0.45898,0.634669,1.196509,1.284379,-0.481437,-0.362947
0,0,0,1,833,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7395,-0.007725,0.634669,1.651232,0.549046,-0.481437,-0.362947
0,0,0,1,834,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.940504,-0.621184,0.634669,3.337739,-0.186286,-0.481437,-0.362947
0,0,0,1,835,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.243502,0.052132,0.634669,1.210899,2.755044,-0.481437,-0.362947
0,0,1,1,836,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.159502,-0.412459,0.634669,-0.838235,-0.553952,-0.481437,-0.362947
0,0,0,1,837,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.604503,-0.329961,0.634669,4.330648,0.18138,-0.481437,-0.362947
0,0,0,1,838,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.907501,-0.092703,0.753506,2.160638,0.549046,-0.481437,-0.362947
0,0,0,1,839,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.772504,-0.311353,0.753506,0.586373,-0.186286,-0.481437,-0.362947
0,0,0,1,840,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.856504,-0.444093,0.753506,0.595007,-0.186286,-0.481437,-0.362947
0,0,0,1,841,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.235499,-0.390439,0.753506,0.425205,-0.186286,-0.481437,-0.362947
0,0,0,1,842,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.688503,0.944098,0.753506,2.549167,-0.186286,-0.481437,-0.362947
0,0,0,1,843,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.991501,-0.465493,0.753506,0.448229,-0.186286,-0.481437,-0.362947
0,0,0,1,844,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.403499,-0.473246,0.753506,0.902953,-0.186286,-0.481437,-0.362947
0,0,0,1,845,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.403499,0.122224,0.753506,0.666957,1.284379,-0.481437,-0.362947
0,0,0,1,846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.495502,0.015226,0.753506,2.500241,3.12271,-0.481437,-0.362947
0,0,0,1,847,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.823501,-0.400673,0.753506,1.043975,-0.553952,-0.481437,-0.362947
0,1,0,1,848,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.327502,0.617829,1.110015,0.730273,0.18138,-0.481437,-0.362947
0,0,0,1,849,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.151499,-0.431067,1.110015,-0.02664,1.652045,-0.481437,-0.362947
0,1,0,1,850,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5715,-0.215829,1.110015,1.694402,0.549046,-0.481437,-0.362947
0,0,0,1,851,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.688503,0.163783,1.110015,0.287062,1.284379,-0.481437,-0.362947
0,0,0,1,852,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.495502,-0.642583,1.110015,2.2441,1.284379,-0.481437,-0.362947
0,0,0,1,853,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.411502,1.135765,1.110015,0.672713,1.284379,-0.481437,-0.362947
0,0,0,1,854,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.772504,0.110439,1.110015,0.359011,0.916713,-0.481437,-0.362947
0,1,0,1,855,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.235499,-0.227615,1.110015,0.741785,1.652045,-0.481437,-0.362947
0,0,0,1,856,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4875,-0.423004,1.110015,-0.018006,0.18138,-0.481437,-0.362947
0,0,0,1,857,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.604503,-0.15225,1.110015,2.883015,2.755044,-0.481437,-0.362947
1,0,0,1,858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.823501,-0.241881,1.110015,-0.000738,0.916713,-0.481437,-0.362947
0,0,0,1,859,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.403499,-0.466423,1.228852,0.04531,1.284379,-0.481437,-0.362947
0,0,0,1,860,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.016502,-0.401604,1.228852,0.16043,-0.186286,-0.481437,-0.362947
0,0,0,1,862,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.856504,-0.473246,1.347688,0.600763,1.284379,-0.481437,-0.362947
0,0,0,1,863,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.352503,-0.460841,1.347688,1.901618,0.549046,-0.481437,-0.362947
0,0,0,1,864,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.495502,0.269851,1.347688,1.921764,1.284379,-0.481437,-0.362947
0,0,0,1,865,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.159502,0.439809,1.347688,0.862661,1.284379,-0.481437,-0.362947
0,0,0,1,866,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.688503,1.723792,1.347688,0.402181,2.019711,-0.481437,-0.362947
0,0,0,1,867,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.940504,-0.296776,1.347688,1.737572,3.490376,-0.481437,-0.362947
0,0,0,1,868,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.436503,-0.473246,1.347688,0.784955,2.387377,-0.481437,-0.362947
0,0,0,1,869,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.235499,-0.120306,1.347688,0.433839,0.18138,-0.481437,-0.362947
0,0,0,1,870,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.436503,-0.456499,1.347688,3.654318,0.18138,-0.481437,-0.362947
0,0,0,1,871,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.688503,0.344595,1.466524,0.606519,5.328707,-0.481437,-0.362947
0,0,0,1,872,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.436503,0.293732,1.466524,1.705914,0.549046,-0.481437,-0.362947
0,1,0,1,873,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.991501,1.264473,1.466524,5.755256,1.284379,-0.481437,-0.362947
0,0,0,1,874,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4875,-0.403465,1.466524,2.169272,0.549046,-0.481437,-0.362947
0,0,0,1,875,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.184502,-0.478519,1.466524,1.541868,-0.553952,-0.481437,-0.362947
0,0,0,1,876,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.520503,0.609146,1.585361,0.779199,-0.186286,-0.481437,-0.362947
0,0,0,1,877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.772504,-0.234748,1.585361,0.928855,-0.186286,-0.481437,-0.362947
0,1,1,1,878,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.403499,-0.501159,0.159324,-0.294294,-0.553952,-0.481437,-0.362947
0,1,0,1,879,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.940504,0.080355,0.159324,-0.395024,-0.553952,-0.481437,-0.362947
0,0,0,1,880,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.436503,-0.505191,0.159324,8.290772,-0.553952,-0.481437,-0.362947
0,0,1,1,881,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4875,-0.301118,0.159324,0.30433,-0.553952,-0.481437,-0.362947
0,0,0,1,882,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.907501,1.171431,0.396996,-0.68858,-0.553952,-0.481437,-0.362947
0,1,1,1,883,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.151499,-0.083089,0.515833,-0.173418,-0.553952,-0.481437,-0.362947
0,1,1,1,884,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.235499,0.04748,0.515833,0.995049,-0.553952,-0.481437,-0.362947
0,1,0,1,885,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.940504,0.042828,0.515833,4.730689,-0.553952,-0.481437,-0.362947
0,0,0,1,886,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.772504,2.240177,0.634669,-0.225222,-0.553952,-0.481437,-0.362947
0,0,0,1,887,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.067499,-0.549851,0.634669,0.422327,-0.553952,1.055769,0.072558
0,1,0,1,888,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.688503,0.594879,0.634669,-0.656922,-0.553952,0.365407,1.379074
0,1,1,1,889,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.319499,1.184767,0.634669,-0.533168,-0.553952,-0.481437,-0.362947
0,1,1,1,890,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.319499,-0.118445,0.753506,0.874173,-0.553952,-0.481437,-0.362947
0,1,0,1,891,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.108505,0.255895,0.753506,-0.619508,-0.553952,-0.481437,-0.362947
0,1,1,1,892,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.772504,1.236871,0.753506,-0.550436,-0.553952,-0.481437,-0.362947
0,1,0,1,893,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.108505,-0.435099,0.753506,-0.17054,-0.553952,-0.481437,-0.362947
0,0,0,1,894,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.235499,-0.340196,0.872342,-0.841113,-0.553952,-0.481437,-0.362947
0,0,0,1,895,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.823501,1.156234,0.872342,-0.685702,-0.553952,-0.481437,-0.362947
0,0,1,1,896,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.243502,-0.290573,0.872342,0.419449,-0.553952,0.880878,0.508063
0,1,0,1,897,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.100502,-0.297086,0.991179,-0.749017,-0.553952,-0.481437,-0.362947
0,1,0,1,898,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6555,2.705698,0.991179,-0.792187,-0.553952,-0.481437,-0.362947
0,1,0,1,899,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7395,0.623722,0.991179,-0.193564,-0.553952,-0.481437,-0.362947
0,1,0,1,900,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.411502,0.130598,1.228852,-0.41517,-0.553952,-0.481437,-0.362947
0,1,0,1,901,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.352503,0.136801,1.347688,0.010774,-0.553952,-0.481437,-0.362947
0,0,0,1,902,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.192505,0.249072,1.347688,-0.694336,-0.553952,-0.481437,-0.362947
0,0,0,1,903,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4875,3.256509,1.347688,-0.348976,-0.553952,-0.481437,-0.362947
0,0,0,1,904,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.184502,0.071671,1.466524,-0.711604,-0.553952,-0.481437,-0.362947
0,0,0,1,905,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.151499,-0.440061,1.466524,-0.682824,-0.553952,-0.481437,-0.362947
0,1,0,1,906,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.604503,-0.159384,1.466524,0.482765,-0.553952,-0.481437,-0.362947
0,0,0,1,907,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.520503,-0.473246,1.585361,-0.579216,-0.553952,-0.481437,-0.362947
0,1,1,1,908,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.411502,-0.357874,1.585361,-1.039695,-0.553952,-0.481437,-0.362947
0,1,1,1,909,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.520503,1.854672,1.704197,-0.35761,-0.553952,-0.481437,-0.362947
0,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.067499,-0.375862,1.704197,-0.397902,-0.553952,-0.481437,-0.362947
0,0,1,1,911,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.151499,-0.206525,1.704197,-0.691458,-0.553952,-0.481437,-0.362947
0,1,0,1,912,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.604503,-0.473246,1.704197,-0.628142,-0.553952,-0.481437,-0.362947
0,1,0,1,913,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.520503,0.650394,1.704197,-0.610874,-0.553952,-0.481437,-0.362947
0,0,0,1,914,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.268502,0.292802,1.823034,-0.418048,-0.553952,-0.481437,-0.362947
0,1,0,1,915,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.184502,-0.067892,1.823034,-0.61663,-0.553952,-0.481437,-0.362947
0,0,0,1,916,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.411502,0.53068,1.823034,0.698615,-0.553952,-0.481437,-0.362947
0,0,0,1,917,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.579503,1.090174,-1.38555,0.076968,-0.553952,-0.481437,-0.362947
0,1,0,1,918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.243502,1.579577,-1.38555,0.266916,-0.553952,-0.481437,-0.362947
0,0,0,1,919,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.856504,-0.060449,-1.266714,-0.30005,-0.553952,-0.481437,-0.362947
0,0,0,1,920,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.352503,0.137731,-1.266714,-0.34322,-0.553952,-0.481437,-0.362947
0,1,0,1,921,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.495502,-0.155042,-1.266714,0.854027,-0.553952,-0.481437,-0.362947
0,0,0,1,922,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6555,-0.396021,-1.147877,-0.397902,-0.553952,-0.481437,-0.362947
0,1,0,1,923,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.940504,3.514236,-1.147877,-0.639654,-0.553952,-0.481437,-0.362947
0,0,0,1,924,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.856504,0.397319,-0.910204,-0.628142,-0.553952,-0.481437,-0.362947
0,0,0,1,925,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.100502,1.096067,-0.791368,-0.210832,-0.553952,-0.481437,-0.362947
0,1,0,1,926,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.151499,0.231084,-0.672532,0.436717,-0.553952,-0.481437,-0.362947
